tourist_id,index,event,data,timestamp
199,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-21 13:52:00
199,2,CHECKIN,"{""lat"": 26.19, ""lng"": 91.759, ""location"": ""Uzan Bazar Ghat""}",2026-08-22 08:45:00
199,3,CHECKOUT,"{""location"": ""En route to Radisson Blu Guwahati (stay 1)"", ""trip_completed"": true}",2026-08-26 10:45:00
200,0,ID_ISSUED,"{""digital_id"": ""STS-A95ACE0FA303"", ""document"": ""XXXX-XXXX-7955"", ""name"": ""Priya Patel"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-28T14:30:00""}",2026-08-15 22:30:00
200,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-15 22:33:00
200,2,CHECKIN,"{""lat"": 26.147, ""lng"": 91.79, ""location"": ""Ganeshguri Junction""}",2026-08-25 11:30:00
200,3,CHECKOUT,"{""location"": ""En route to Hotel Dynasty, Lakhtokia (stay 1)"", ""trip_completed"": true}",2026-08-28 14:30:00
201,0,ID_ISSUED,"{""digital_id"": ""STS-3CC300FE5C0A"", ""document"": ""XXXX-XXXX-3323"", ""name"": ""Meera Saikia"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-02T18:45:00""}",2026-07-09 03:45:00
201,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-09 04:16:00
201,2,CHECKIN,"{""lat"": 26.2333, ""lng"": 92.0833, ""location"": ""Pobitora Wildlife Sanctuary""}",2026-07-30 05:45:00
201,3,CHECKOUT,"{""location"": ""Deepor Beel Wildlife Sanctuary"", ""trip_completed"": true}",2026-08-02 18:45:00
202,0,ID_ISSUED,"{""digital_id"": ""STS-16DB14D3447C"", ""document"": ""XXXX-XXXX-3144"", ""name"": ""Rupam Baishya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-30T17:30:00""}",2026-07-09 03:30:00
202,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-09 03:39:00
202,2,CHECKIN,"{""lat"": 26.1664, ""lng"": 91.7055, ""location"": ""Kamakhya Temple""}",2026-07-27 10:30:00
202,3,CHECKOUT,"{""location"": ""En route to Navagraha Temple"", ""trip_completed"": true}",2026-07-30 17:30:00
203,0,ID_ISSUED,"{""digital_id"": ""STS-60F800FE90E1"", ""document"": ""Z4003480"", ""name"": ""Rohan Das"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-15T16:45:00""}",2026-07-30 02:45:00
203,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-30 02:57:00
203,2,CHECKIN,"{""lat"": 26.1861, ""lng"": 91.7503, ""location"": ""Dighalipukhuri""}",2026-08-13 08:45:00
203,3,CHECKOUT,"{""location"": ""Gandhi Mandap, Sarania Hill"", ""trip_completed"": true}",2026-08-15 16:45:00
204,0,ID_ISSUED,"{""digital_id"": ""STS-4B274830C1B7"", ""document"": ""462714871"", ""name"": ""Ethan Jones"", ""nationality"": ""American"", ""trip_end"": ""2026-09-09T01:00:00""}",2026-08-24 04:00:00
204,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-24 04:34:00
204,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-09-02 11:00:00
204,3,MARKED_MISSING,"{""last_lat"": 25.279014, ""last_lng"": 91.68961}",2026-09-06 03:09:13
204,4,EFIR_FILED,"{""fir_number"": ""EFIR/2026/00204""}",2026-09-06 03:09:13
205,0,ID_ISSUED,"{""digital_id"": ""STS-994ED50050B2"", ""document"": ""N5606640"", ""name"": ""Nuwan Fernando"", ""nationality"": ""Sri Lankan"", ""trip_end"": ""2026-08-07T11:00:00""}",2026-07-24 17:00:00
205,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-24 17:11:00
205,2,CHECKIN,"{""lat"": 26.147, ""lng"": 91.79, ""location"": ""Ganeshguri Junction""}",2026-08-06 07:00:00
205,3,CHECKOUT,"{""location"": ""En route to Hotel Polo Towers, Shillong (stay 1)"", ""trip_completed"": true}",2026-08-07 11:00:00
206,0,ID_ISSUED,"{""digital_id"": ""STS-DAFB56088014"", ""document"": ""XXXX-XXXX-9302"", ""name"": ""Kavya Dutta"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-15T16:30:00""}",2026-09-01 17:30:00
206,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-09-01 17:46:00
206,2,CHECKIN,"{""lat"": 25.276, ""lng"": 91.6857, ""location"": ""Nohkalikai Falls""}",2026-09-07 07:30:00
207,0,ID_ISSUED,"{""digital_id"": ""STS-47E4C8BBD0FD"", ""document"": ""XXXX-XXXX-4067"", ""name"": ""Rituparna Barua"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-02T22:45:00""}",2026-08-15 06:45:00
207,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-15 07:19:00
207,2,CHECKIN,"{""lat"": 26.142, ""lng"": 91.79, ""location"": ""Dispur Secretariat""}",2026-08-31 09:45:00
207,3,CHECKOUT,"{""location"": ""En route to Hotel Nandan (stay 1)"", ""trip_completed"": true}",2026-09-02 22:45:00
208,0,ID_ISSUED,"{""digital_id"": ""STS-774462ADA8FB"", ""document"": ""Z7300133"", ""name"": ""Ishita Banerjee"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-17T19:45:00""}",2026-07-30 09:45:00
208,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-30 10:30:00
208,2,CHECKIN,"{""lat"": 25.9333, ""lng"": 91.4333, ""location"": ""Chandubi Lake""}",2026-08-14 10:45:00
208,3,CHECKOUT,"{""location"": ""En route to Ginger Guwahati (stay 2)"", ""trip_completed"": true}",2026-08-17 19:45:00
209,0,ID_ISSUED,"{""digital_id"": ""STS-C50367C84DAD"", ""document"": ""XXXX-XXXX-4713"", ""name"": ""Rituparna Gogoi"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-26T13:15:00""}",2026-08-19 06:15:00
209,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-19 06:56:00
209,2,CHECKIN,"{""lat"": 25.657, ""lng"": 91.889, ""location"": ""Umiam Lake""}",2026-08-19 06:15:00
209,3,CHECKOUT,"{""location"": ""En route to Novotel Guwahati GS Road (stay 2)"", ""trip_completed"": true}",2026-08-26 13:15:00
210,0,ID_ISSUED,"{""digital_id"": ""STS-B32C574B0F5D"", ""document"": ""XXXX-XXXX-5102"", ""name"": ""Anjali Baishya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-14T14:15:00""}",2026-07-17 16:15:00
210,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-17 16:18:00
210,2,CHECKIN,"{""lat"": 26.95, ""lng"": 94.17, ""location"": ""Majuli River Island""}",2026-08-04 07:15:00
210,3,CHECKOUT,"{""location"": ""LGB International Airport"", ""trip_completed"": true}",2026-08-14 14:15:00
211,0,ID_ISSUED,"{""digital_id"": ""STS-2C5998444223"", ""document"": ""XXXX-XXXX-9545"", ""name"": ""Dhruv Deka"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-08T20:15:00""}",2026-07-26 12:15:00
211,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-26 12:32:00
211,2,CHECKIN,"{""lat"": 26.1856, ""lng"": 91.7455, ""location"": ""Pan Bazaar""}",2026-08-05 06:15:00
211,3,CHECKOUT,"{""location"": ""Gandhi Mandap, Sarania Hill"", ""trip_completed"": true}",2026-08-08 20:15:00
212,0,ID_ISSUED,"{""digital_id"": ""STS-6B36B52EF9E5"", ""document"": ""795508950"", ""name"": ""Sophie Hughes"", ""nationality"": ""British"", ""trip_end"": ""2026-08-16T17:45:00""}",2026-08-08 04:45:00
212,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-08 05:25:00
212,2,CHECKIN,"{""lat"": 26.1132, ""lng"": 91.797, ""location"": ""Basistha Temple""}",2026-08-13 05:45:00
212,3,CHECKOUT,"{""location"": ""En route to Umananda Island"", ""trip_completed"": true}",2026-08-16 17:45:00
213,0,ID_ISSUED,"{""digital_id"": ""STS-04632B2DE862"", ""document"": ""PA2591772"", ""name"": ""Noah Martin"", ""nationality"": ""Australian"", ""trip_end"": ""2026-08-02T01:00:00""}",2026-07-06 10:00:00
213,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-06 10:03:00
213,2,CHECKIN,"{""lat"": 25.5788, ""lng"": 91.8933, ""location"": ""Shillong""}",2026-07-27 11:00:00
213,3,CHECKOUT,"{""location"": ""En route to Shillong"", ""trip_completed"": true}",2026-08-02 01:00:00
214,0,ID_ISSUED,"{""digital_id"": ""STS-67A9ACDF46AC"", ""document"": ""XXXX-XXXX-5039"", ""name"": ""Simanta Verma"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-17T01:00:00""}",2026-08-17 00:00:00
214,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-17 00:36:00
214,2,CHECKIN,"{""lat"": 26.6338, ""lng"": 92.8, ""location"": ""Tezpur""}",2026-09-05 11:00:00
215,0,ID_ISSUED,"{""digital_id"": ""STS-1AEE43C3A8C7"", ""document"": ""Z8218101"", ""name"": ""Gitanjali Iyer"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-04T16:15:00""}",2026-07-26 11:15:00
215,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-26 11:22:00
215,2,CHECKIN,"{""lat"": 26.147, ""lng"": 91.79, ""location"": ""Ganeshguri Junction""}",2026-08-02 05:15:00
215,3,CHECKOUT,"{""location"": ""LGB International Airport"", ""trip_completed"": true}",2026-08-04 16:15:00
216,0,ID_ISSUED,"{""digital_id"": ""STS-4E87BB155DB8"", ""document"": ""XJE9901022"", ""name"": ""Jayanta Verma"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-12T14:00:00""}",2026-08-03 03:00:00
216,1,KYC_VERIFIED,"{""document_type"": ""voterid"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-03 03:35:00
216,2,CHECKIN,"{""lat"": 25.9333, ""lng"": 91.4333, ""location"": ""Chandubi Lake""}",2026-08-10 11:00:00
216,3,CHECKOUT,"{""location"": ""En route to Hotel Polo Towers, Shillong (stay 2)"", ""trip_completed"": true}",2026-08-12 14:00:00
217,0,ID_ISSUED,"{""digital_id"": ""STS-10D2C1DA401A"", ""document"": ""Z6562226"", ""name"": ""Meera Verma"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-24T13:45:00""}",2026-08-12 15:45:00
217,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-12 16:15:00
217,2,CHECKIN,"{""lat"": 26.09, ""lng"": 91.59, ""location"": ""Accoland Water Park""}",2026-08-22 07:45:00
217,3,CHECKOUT,"{""location"": ""En route to Accoland Water Park"", ""trip_completed"": true}",2026-08-24 13:45:00
218,0,ID_ISSUED,"{""digital_id"": ""STS-49D180A70F46"", ""document"": ""DZDWD1310Y"", ""name"": ""Manish Dutta"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-08T18:00:00""}",2026-08-19 01:00:00
218,1,KYC_VERIFIED,"{""document_type"": ""pan"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-19 01:16:00
218,2,CHECKIN,"{""lat"": 26.1667, ""lng"": 91.5667, ""location"": ""Sualkuchi Silk Village""}",2026-09-04 09:00:00
219,0,ID_ISSUED,"{""digital_id"": ""STS-42645866EFDA"", ""document"": ""XXXX-XXXX-2194"", ""name"": ""Simanta Mishra"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-30T16:30:00""}",2026-07-08 00:30:00
219,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-08 01:14:00
219,2,CHECKIN,"{""lat"": 25.5788, ""lng"": 91.8933, ""location"": ""Shillong""}",2026-07-25 11:30:00
219,3,CHECKOUT,"{""location"": ""En route to Mawlynnong Village"", ""trip_completed"": true}",2026-07-30 16:30:00
220,0,ID_ISSUED,"{""digital_id"": ""STS-540C060C0A47"", ""document"": ""Z0743053"", ""name"": ""Chandana Sen"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-31T22:45:00""}",2026-07-08 00:45:00
220,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-08 00:58:00
220,2,CHECKIN,"{""lat"": 26.1667, ""lng"": 91.5667, ""location"": ""Sualkuchi Silk Village""}",2026-07-27 10:45:00
220,3,CHECKOUT,"{""location"": ""Uzan Bazar Ghat"", ""trip_completed"": true}",2026-07-31 22:45:00
221,0,ID_ISSUED,"{""digital_id"": ""STS-52B8F1BC6BDA"", ""document"": ""XXXX-XXXX-6613"", ""name"": ""Rohan Choudhury"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-31T16:00:00""}",2026-08-05 07:00:00
221,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-05 07:19:00
221,2,CHECKIN,"{""lat"": 25.657, ""lng"": 91.889, ""location"": ""Umiam Lake""}",2026-08-21 07:00:00
221,3,CHECKOUT,"{""location"": ""En route to Hotel Polo Towers, Shillong (stay 1)"", ""trip_completed"": true}",2026-08-31 16:00:00
222,0,ID_ISSUED,"{""digital_id"": ""STS-0DA9B17B1AAE"", ""document"": ""XXXX-XXXX-3918"", ""name"": ""Meera Ghosh"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-12T09:00:00""}",2026-07-29 17:00:00
222,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-29 17:44:00
222,2,CHECKIN,"{""lat"": 26.1856, ""lng"": 91.7455, ""location"": ""Pan Bazaar""}",2026-08-09 06:00:00
222,3,CHECKOUT,"{""location"": ""En route to Vivanta Guwahati (stay 1)"", ""trip_completed"": true}",2026-08-12 09:00:00
223,0,ID_ISSUED,"{""digital_id"": ""STS-EEF8017ADE9E"", ""document"": ""XXXX-XXXX-8954"", ""name"": ""Rupam Kalita"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-08T16:45:00""}",2026-07-23 01:45:00
223,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-23 02:23:00
223,2,CHECKIN,"{""lat"": 26.178, ""lng"": 91.786, ""location"": ""Assam State Zoo & Botanical Garden""}",2026-08-05 10:45:00
223,3,CHECKOUT,"{""location"": ""En route to Deepor Beel Wildlife Sanctuary"", ""trip_completed"": true}",2026-08-08 16:45:00
224,0,ID_ISSUED,"{""digital_id"": ""STS-926BBBD0712A"", ""document"": ""XXXX-XXXX-9800"", ""name"": ""Divya Nath"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-06T14:00:00""}",2026-07-21 14:00:00
224,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-21 14:28:00
224,2,CHECKIN,"{""lat"": 26.1061, ""lng"": 91.5859, ""location"": ""LGB International Airport""}",2026-08-03 09:00:00
224,3,CHECKOUT,"{""location"": ""En route to Guwahati Railway Station"", ""trip_completed"": true}",2026-08-06 14:00:00
225,0,ID_ISSUED,"{""digital_id"": ""STS-89B2F08FD517"", ""document"": ""Z9974811"", ""name"": ""Arjun Banerjee"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-02T20:15:00""}",2026-08-09 09:15:00
225,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-09 09:49:00
225,2,CHECKIN,"{""lat"": 26.92, ""lng"": 92.88, ""location"": ""Nameri National Park""}",2026-08-26 10:15:00
225,3,CHECKOUT,"{""location"": ""LGB International Airport"", ""trip_completed"": true}",2026-09-02 20:15:00
226,0,ID_ISSUED,"{""digital_id"": ""STS-99360148A9CC"", ""document"": ""418566146"", ""name"": ""Amanda Jones"", ""nationality"": ""American"", ""trip_end"": ""2026-09-03T21:30:00""}",2026-08-17 11:30:00
226,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-17 12:13:00
226,2,CHECKIN,"{""lat"": 26.3667, ""lng"": 91.6333, ""location"": ""Madan Kamdev Ruins""}",2026-08-30 09:30:00
226,3,CHECKOUT,"{""location"": ""En route to Navagraha Temple"", ""trip_completed"": true}",2026-09-03 21:30:00
227,0,ID_ISSUED,"{""digital_id"": ""STS-4AD0ED3BD192"", ""document"": ""XXXX-XXXX-6692"", ""name"": ""Anjali Singh"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-24T15:30:00""}",2026-08-09 20:30:00
227,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-09 20:51:00
227,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-08-12 11:30:00
227,3,CHECKOUT,"{""location"": ""Ziro Valley"", ""trip_completed"": true}",2026-08-24 15:30:00
228,0,ID_ISSUED,"{""digital_id"": ""STS-E9E30CF3D378"", ""document"": ""XXXX-XXXX-6871"", ""name"": ""Rahul Patel"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-01T15:30:00""}",2026-07-19 09:30:00
228,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-19 09:32:00
228,2,CHECKIN,"{""lat"": 26.1061, ""lng"": 91.5859, ""location"": ""LGB International Airport""}",2026-07-29 05:30:00
228,3,CHECKOUT,"{""location"": ""Six Mile"", ""trip_completed"": true}",2026-08-01 15:30:00
229,0,ID_ISSUED,"{""digital_id"": ""STS-7A571DDE39FA"", ""document"": ""XXXX-XXXX-6415"", ""name"": ""Parag Nair"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-29T13:30:00""}",2026-08-18 04:30:00
229,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-18 04:56:00
229,2,CHECKIN,"{""lat"": 26.1132, ""lng"": 91.797, ""location"": ""Basistha Temple""}",2026-08-24 09:30:00
229,3,CHECKOUT,"{""location"": ""En route to Hotel Rajmahal (stay 1)"", ""trip_completed"": true}",2026-08-29 13:30:00
230,0,ID_ISSUED,"{""digital_id"": ""STS-6865D7B7C60F"", ""document"": ""XXXX-XXXX-4095"", ""name"": ""Parag Iyer"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-12T16:15:00""}",2026-07-13 00:15:00
230,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-13 00:44:00
230,2,CHECKIN,"{""lat"": 24.817, ""lng"": 93.9368, ""location"": ""Imphal""}",2026-07-31 09:15:00
230,3,CHECKOUT,"{""location"": ""Gangtok"", ""trip_completed"": true}",2026-08-12 16:15:00
231,0,ID_ISSUED,"{""digital_id"": ""STS-745A297B1A2F"", ""document"": ""XXXX-XXXX-3983"", ""name"": ""Manish Das"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-08T14:45:00""}",2026-08-01 07:45:00
231,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-01 08:23:00
231,2,CHECKIN,"{""lat"": 26.1964, ""lng"": 91.7453, ""location"": ""Umananda Island""}",2026-08-03 10:45:00
231,3,CHECKOUT,"{""location"": ""En route to Novotel Guwahati GS Road (stay 1)"", ""trip_completed"": true}",2026-08-08 14:45:00
232,0,ID_ISSUED,"{""digital_id"": ""STS-862606DBF74F"", ""document"": ""XXXX-XXXX-3650"", ""name"": ""Rupam Nair"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-18T23:15:00""}",2026-08-01 08:15:00
232,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-01 08:32:00
232,2,CHECKIN,"{""lat"": 26.09, ""lng"": 91.59, ""location"": ""Accoland Water Park""}",2026-08-13 10:15:00
232,3,CHECKOUT,"{""location"": ""En route to Accoland Water Park"", ""trip_completed"": true}",2026-08-18 23:15:00
233,0,ID_ISSUED,"{""digital_id"": ""STS-2D1885E53C93"", ""document"": ""XXXX-XXXX-4505"", ""name"": ""Sneha Mishra"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-12T21:00:00""}",2026-08-03 13:00:00
233,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-03 13:04:00
233,2,CHECKIN,"{""lat"": 25.9333, ""lng"": 91.4333, ""location"": ""Chandubi Lake""}",2026-08-08 11:00:00
233,3,CHECKOUT,"{""location"": ""En route to Diphlu River Lodge, Kaziranga (stay 2)"", ""trip_completed"": true}",2026-08-12 21:00:00
234,0,ID_ISSUED,"{""digital_id"": ""STS-07889C0B1678"", ""document"": ""XXXX-XXXX-5824"", ""name"": ""Rupam Banerjee"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-14T14:15:00""}",2026-07-31 16:15:00
234,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-31 16:37:00
234,2,CHECKIN,"{""lat"": 26.178, ""lng"": 91.786, ""location"": ""Assam State Zoo & Botanical Garden""}",2026-08-11 06:15:00
234,3,CHECKOUT,"{""location"": ""En route to Hotel Polo Towers, Shillong (stay 2)"", ""trip_completed"": true}",2026-08-14 14:15:00
235,0,ID_ISSUED,"{""digital_id"": ""STS-0AC974F8E7D0"", ""document"": ""Z5041288"", ""name"": ""Bhaskar Sharma"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-30T13:30:00""}",2026-07-07 08:30:00
235,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-07 08:32:00
235,2,CHECKIN,"{""lat"": 26.3667, ""lng"": 91.6333, ""location"": ""Madan Kamdev Ruins""}",2026-07-27 07:30:00
235,3,SOS_TRIGGERED,"{""lat"": 26.195512, ""lng"": 91.744299, ""message"": ""Road accident on the highway, I am injured and cannot walk.""}",2026-07-29 14:57:12
235,4,CHECKOUT,"{""location"": ""En route to Ygdrasill Bamboo Resort, Cherrapunji (stay 3)"", ""trip_completed"": true}",2026-07-30 13:30:00
236,0,ID_ISSUED,"{""digital_id"": ""STS-76AF915D2FEB"", ""document"": ""XXXX-XXXX-7021"", ""name"": ""Junmoni Mishra"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-11T15:45:00""}",2026-08-17 22:45:00
236,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-17 22:56:00
236,2,CHECKIN,"{""lat"": 25.276, ""lng"": 91.6857, ""location"": ""Nohkalikai Falls""}",2026-09-06 09:45:00
237,0,ID_ISSUED,"{""digital_id"": ""STS-8FDAC4D5D788"", ""document"": ""XXXX-XXXX-3821"", ""name"": ""Aditya Sharma"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-22T08:15:00""}",2026-08-04 09:15:00
